enes_id,enes_dat_cria,enes_dat_atua,user_id,loes_id,sles_id,coes_id,pres_id,poes_id
5001,"2024-04-07 14:32:49.823 +00:00","2024-04-07 14:32:49.823 +00:00",10,6,3,1,1,1
5002,"2024-04-07 14:32:49.823 +00:00","2024-04-07 14:32:49.823 +00:00",10,6,3,1,1,10
5003,"2024-04-07 14:32:49.823 +00:00","2024-04-07 14:32:49.823 +00:00",10,6,3,1,1,2
5004,"2024-04-07 14:32:49.823 +00:00","2024-04-07 14:32:49.823 +00:00",10,6,3,1,1,3
5005,"2024-04-07 14:32:49.823 +00:00","2024-04-07 14:32:49.823 +00:00",10,6,3,1,1,4
5006,"2024-04-07 14:32:49.823 +00:00","2024-04-07 14:32:49.823 +00:00",10,6,3,1,1,5
5007,"2024-04-07 14:32:49.823 +00:00","2024-04-07 14:32:49.823 +00:00",10,6,3,1,1,6
5008,"2024-04-07 14:32:49.823 +00:00","2024-04-07 14:32:49.823 +00:00",10,6,3,1,1,7
5009,"2024-04-07 14:32:49.823 +00:00","2024-04-07 14:32:49.823 +00:00",10,6,3,1,1,8
5010,"2024-04-07 14:32:49.823 +00:00","2024-04-07 14:32:49.823 +00:00",10,6,3,1,1,9
5011,"2024-04-07 14:32:49.823 +00:00","2024-04-07 14:32:49.823 +00:00",10,6,3,1,10,1
5012,"2024-04-07 14:32:49.823 +00:00","2024-04-07 14:32:49.823 +00:00",10,6,3,1,10,10
5013,"2024-04-07 14:32:49.823 +00:00","2024-04-07 14:32:49.823 +00:00",10,6,3,1,10,2
5014,"2024-04-07 14:32:49.823 +00:00","2024-04-07 14:32:49.823 +00:00",10,6,3,1,10,3
5015,"2024-04-07 14:32:49.823 +00:00","2024-04-07 14:32:49.823 +00:00",10,6,3,1,10,4
5016,"2024-04-07 14:32:49.823 +00:00","2024-04-07 14:32:49.823 +00:00",10,6,3,1,10,5
5017,"2024-04-07 14:32:49.823 +00:00","2024-04-07 14:32:49.823 +00:00",10,6,3,1,10,6
5018,"2024-04-07 14:32:49.823 +00:00","2024-04-07 14:32:49.823 +00:00",10,6,3,1,10,7
5019,"2024-04-07 14:32:49.823 +00:00","2024-04-07 14:32:49.823 +00:00",10,6,3,1,10,8
5020,"2024-04-07 14:32:49.823 +00:00","2024-04-07 14:32:49.823 +00:00",10,6,3,1,10,9
5021,"2024-04-07 14:32:49.823 +00:00","2024-04-07 14:32:49.823 +00:00",10,6,3,1,2,1
5022,"2024-04-07 14:32:49.823 +00:00","2024-04-07 14:32:49.823 +00:00",10,6,3,1,2,10
5023,"2024-04-07 14:32:49.823 +00:00","2024-04-07 14:32:49.823 +00:00",10,6,3,1,2,2
5024,"2024-04-07 14:32:49.823 +00:00","2024-04-07 14:32:49.823 +00:00",10,6,3,1,2,3
5025,"2024-04-07 14:32:49.823 +00:00","2024-04-07 14:32:49.823 +00:00",10,6,3,1,2,4
5026,"2024-04-07 14:32:49.823 +00:00","2024-04-07 14:32:49.823 +00:00",10,6,3,1,2,5
5027,"2024-04-07 14:32:49.823 +00:00","2024-04-07 14:32:49.823 +00:00",10,6,3,1,2,6
5028,"2024-04-07 14:32:49.823 +00:00","2024-04-07 14:32:49.823 +00:00",10,6,3,1,2,7
5029,"2024-04-07 14:32:49.823 +00:00","2024-04-07 14:32:49.823 +00:00",10,6,3,1,2,8
5030,"2024-04-07 14:32:49.823 +00:00","2024-04-07 14:32:49.823 +00:00",10,6,3,1,2,9
5031,"2024-04-07 14:32:49.823 +00:00","2024-04-07 14:32:49.823 +00:00",10,6,3,1,3,1
5032,"2024-04-07 14:32:49.823 +00:00","2024-04-07 14:32:49.823 +00:00",10,6,3,1,3,10
5033,"2024-04-07 14:32:49.823 +00:00","2024-04-07 14:32:49.823 +00:00",10,6,3,1,3,2
5034,"2024-04-07 14:32:49.823 +00:00","2024-04-07 14:32:49.823 +00:00",10,6,3,1,3,3
5035,"2024-04-07 14:32:49.823 +00:00","2024-04-07 14:32:49.823 +00:00",10,6,3,1,3,4
5036,"2024-04-07 14:32:49.823 +00:00","2024-04-07 14:32:49.823 +00:00",10,6,3,1,3,5
5037,"2024-04-07 14:32:49.823 +00:00","2024-04-07 14:32:49.823 +00:00",10,6,3,1,3,6
5038,"2024-04-07 14:32:49.823 +00:00","2024-04-07 14:32:49.823 +00:00",10,6,3,1,3,7
5039,"2024-04-07 14:32:49.823 +00:00","2024-04-07 14:32:49.823 +00:00",10,6,3,1,3,8
5040,"2024-04-07 14:32:49.823 +00:00","2024-04-07 14:32:49.823 +00:00",10,6,3,1,3,9
5041,"2024-04-07 14:32:49.823 +00:00","2024-04-07 14:32:49.823 +00:00",10,6,3,1,4,1
5042,"2024-04-07 14:32:49.823 +00:00","2024-04-07 14:32:49.823 +00:00",10,6,3,1,4,10
5043,"2024-04-07 14:32:49.823 +00:00","2024-04-07 14:32:49.823 +00:00",10,6,3,1,4,2
5044,"2024-04-07 14:32:49.823 +00:00","2024-04-07 14:32:49.823 +00:00",10,6,3,1,4,3
5045,"2024-04-07 14:32:49.823 +00:00","2024-04-07 14:32:49.823 +00:00",10,6,3,1,4,4
5046,"2024-04-07 14:32:49.823 +00:00","2024-04-07 14:32:49.823 +00:00",10,6,3,1,4,5
5047,"2024-04-07 14:32:49.823 +00:00","2024-04-07 14:32:49.823 +00:00",10,6,3,1,4,6
5048,"2024-04-07 14:32:49.823 +00:00","2024-04-07 14:32:49.823 +00:00",10,6,3,1,4,7
5049,"2024-04-07 14:32:49.823 +00:00","2024-04-07 14:32:49.823 +00:00",10,6,3,1,4,8
5050,"2024-04-07 14:32:49.823 +00:00","2024-04-07 14:32:49.823 +00:00",10,6,3,1,4,9
5051,"2024-04-07 14:32:49.823 +00:00","2024-04-07 14:32:49.823 +00:00",10,6,3,1,5,1
5052,"2024-04-07 14:32:49.823 +00:00","2024-04-07 14:32:49.823 +00:00",10,6,3,1,5,10
5053,"2024-04-07 14:32:49.823 +00:00","2024-04-07 14:32:49.823 +00:00",10,6,3,1,5,2
5054,"2024-04-07 14:32:49.823 +00:00","2024-04-07 14:32:49.823 +00:00",10,6,3,1,5,3
5055,"2024-04-07 14:32:49.823 +00:00","2024-04-07 14:32:49.823 +00:00",10,6,3,1,5,4
5056,"2024-04-07 14:32:49.823 +00:00","2024-04-07 14:32:49.823 +00:00",10,6,3,1,5,5
5057,"2024-04-07 14:32:49.823 +00:00","2024-04-07 14:32:49.823 +00:00",10,6,3,1,5,6
5058,"2024-04-07 14:32:49.823 +00:00","2024-04-07 14:32:49.823 +00:00",10,6,3,1,5,7
5059,"2024-04-07 14:32:49.823 +00:00","2024-04-07 14:32:49.823 +00:00",10,6,3,1,5,8
5060,"2024-04-07 14:32:49.823 +00:00","2024-04-07 14:32:49.823 +00:00",10,6,3,1,5,9
5061,"2024-04-07 14:32:49.823 +00:00","2024-04-07 14:32:49.823 +00:00",10,6,3,1,6,1
5062,"2024-04-07 14:32:49.823 +00:00","2024-04-07 14:32:49.823 +00:00",10,6,3,1,6,10
5063,"2024-04-07 14:32:49.823 +00:00","2024-04-07 14:32:49.823 +00:00",10,6,3,1,6,2
5064,"2024-04-07 14:32:49.823 +00:00","2024-04-07 14:32:49.823 +00:00",10,6,3,1,6,3
5065,"2024-04-07 14:32:49.823 +00:00","2024-04-07 14:32:49.823 +00:00",10,6,3,1,6,4
5066,"2024-04-07 14:32:49.823 +00:00","2024-04-07 14:32:49.823 +00:00",10,6,3,1,6,5
5067,"2024-04-07 14:32:49.823 +00:00","2024-04-07 14:32:49.823 +00:00",10,6,3,1,6,6
5068,"2024-04-07 14:32:49.823 +00:00","2024-04-07 14:32:49.823 +00:00",10,6,3,1,6,7
5069,"2024-04-07 14:32:49.823 +00:00","2024-04-07 14:32:49.823 +00:00",10,6,3,1,6,8
5070,"2024-04-07 14:32:49.823 +00:00","2024-04-07 14:32:49.823 +00:00",10,6,3,1,6,9
5071,"2024-04-07 14:32:49.823 +00:00","2024-04-07 14:32:49.823 +00:00",10,6,3,1,7,1
5072,"2024-04-07 14:32:49.823 +00:00","2024-04-07 14:32:49.823 +00:00",10,6,3,1,7,10
5073,"2024-04-07 14:32:49.823 +00:00","2024-04-07 14:32:49.823 +00:00",10,6,3,1,7,2
5074,"2024-04-07 14:32:49.823 +00:00","2024-04-07 14:32:49.823 +00:00",10,6,3,1,7,3
5075,"2024-04-07 14:32:49.823 +00:00","2024-04-07 14:32:49.823 +00:00",10,6,3,1,7,4
5076,"2024-04-07 14:32:49.823 +00:00","2024-04-07 14:32:49.823 +00:00",10,6,3,1,7,5
5077,"2024-04-07 14:32:49.823 +00:00","2024-04-07 14:32:49.823 +00:00",10,6,3,1,7,6
5078,"2024-04-07 14:32:49.823 +00:00","2024-04-07 14:32:49.823 +00:00",10,6,3,1,7,7
5079,"2024-04-07 14:32:49.823 +00:00","2024-04-07 14:32:49.823 +00:00",10,6,3,1,7,8
5080,"2024-04-07 14:32:49.823 +00:00","2024-04-07 14:32:49.823 +00:00",10,6,3,1,7,9
5081,"2024-04-07 14:32:49.823 +00:00","2024-04-07 14:32:49.823 +00:00",10,6,3,1,8,1
5082,"2024-04-07 14:32:49.823 +00:00","2024-04-07 14:32:49.823 +00:00",10,6,3,1,8,10
5083,"2024-04-07 14:32:49.823 +00:00","2024-04-07 14:32:49.823 +00:00",10,6,3,1,8,2
5084,"2024-04-07 14:32:49.823 +00:00","2024-04-07 14:32:49.823 +00:00",10,6,3,1,8,3
5085,"2024-04-07 14:32:49.823 +00:00","2024-04-07 14:32:49.823 +00:00",10,6,3,1,8,4
5086,"2024-04-07 14:32:49.823 +00:00","2024-04-07 14:32:49.823 +00:00",10,6,3,1,8,5
5087,"2024-04-07 14:32:49.823 +00:00","2024-04-07 14:32:49.823 +00:00",10,6,3,1,8,6
5088,"2024-04-07 14:32:49.823 +00:00","2024-04-07 14:32:49.823 +00:00",10,6,3,1,8,7
5089,"2024-04-07 14:32:49.823 +00:00","2024-04-07 14:32:49.823 +00:00",10,6,3,1,8,8
5090,"2024-04-07 14:32:49.823 +00:00","2024-04-07 14:32:49.823 +00:00",10,6,3,1,8,9
5091,"2024-04-07 14:32:49.823 +00:00","2024-04-07 14:32:49.823 +00:00",10,6,3,1,9,1
5092,"2024-04-07 14:32:49.823 +00:00","2024-04-07 14:32:49.823 +00:00",10,6,3,1,9,10
5093,"2024-04-07 14:32:49.823 +00:00","2024-04-07 14:32:49.823 +00:00",10,6,3,1,9,2
5094,"2024-04-07 14:32:49.823 +00:00","2024-04-07 14:32:49.823 +00:00",10,6,3,1,9,3
5095,"2024-04-07 14:32:49.823 +00:00","2024-04-07 14:32:49.823 +00:00",10,6,3,1,9,4
5096,"2024-04-07 14:32:49.823 +00:00","2024-04-07 14:32:49.823 +00:00",10,6,3,1,9,5
5097,"2024-04-07 14:32:49.823 +00:00","2024-04-07 14:32:49.823 +00:00",10,6,3,1,9,6
5098,"2024-04-07 14:32:49.823 +00:00","2024-04-07 14:32:49.823 +00:00",10,6,3,1,9,7
5099,"2024-04-07 14:32:49.823 +00:00","2024-04-07 14:32:49.823 +00:00",10,6,3,1,9,8
5100,"2024-04-07 14:32:49.823 +00:00","2024-04-07 14:32:49.823 +00:00",10,6,3,1,9,9
5101,"2024-04-07 14:32:49.823 +00:00","2024-04-07 14:32:49.823 +00:00",10,6,3,2,1,1
5102,"2024-04-07 14:32:49.823 +00:00","2024-04-07 14:32:49.823 +00:00",10,6,3,2,1,10
5103,"2024-04-07 14:32:49.823 +00:00","2024-04-07 14:32:49.823 +00:00",10,6,3,2,1,2
5104,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,2,1,3
5105,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,2,1,4
5106,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,2,1,5
5107,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,2,1,6
5108,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,2,1,7
5109,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,2,1,8
5110,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,2,1,9
5111,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,2,10,1
5112,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,2,10,10
5113,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,2,10,2
5114,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,2,10,3
5115,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,2,10,4
5116,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,2,10,5
5117,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,2,10,6
5118,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,2,10,7
5119,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,2,10,8
5120,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,2,10,9
5121,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,2,2,1
5122,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,2,2,10
5123,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,2,2,2
5124,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,2,2,3
5125,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,2,2,4
5126,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,2,2,5
5127,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,2,2,6
5128,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,2,2,7
5129,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,2,2,8
5130,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,2,2,9
5131,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,2,3,1
5132,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,2,3,10
5133,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,2,3,2
5134,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,2,3,3
5135,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,2,3,4
5136,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,2,3,5
5137,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,2,3,6
5138,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,2,3,7
5139,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,2,3,8
5140,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,2,3,9
5141,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,2,4,1
5142,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,2,4,10
5143,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,2,4,2
5144,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,2,4,3
5145,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,2,4,4
5146,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,2,4,5
5147,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,2,4,6
5148,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,2,4,7
5149,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,2,4,8
5150,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,2,4,9
5151,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,2,5,1
5152,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,2,5,10
5153,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,2,5,2
5154,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,2,5,3
5155,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,2,5,4
5156,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,2,5,5
5157,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,2,5,6
5158,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,2,5,7
5159,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,2,5,8
5160,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,2,5,9
5161,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,2,6,1
5162,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,2,6,10
5163,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,2,6,2
5164,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,2,6,3
5165,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,2,6,4
5166,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,2,6,5
5167,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,2,6,6
5168,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,2,6,7
5169,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,2,6,8
5170,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,2,6,9
5171,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,2,7,1
5172,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,2,7,10
5173,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,2,7,2
5174,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,2,7,3
5175,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,2,7,4
5176,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,2,7,5
5177,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,2,7,6
5178,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,2,7,7
5179,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,2,7,8
5180,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,2,7,9
5181,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,2,8,1
5182,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,2,8,10
5183,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,2,8,2
5184,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,2,8,3
5185,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,2,8,4
5186,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,2,8,5
5187,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,2,8,6
5188,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,2,8,7
5189,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,2,8,8
5190,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,2,8,9
5191,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,2,9,1
5192,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,2,9,10
5193,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,2,9,2
5194,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,2,9,3
5195,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,2,9,4
5196,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,2,9,5
5197,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,2,9,6
5198,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,2,9,7
5199,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,2,9,8
5200,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,2,9,9
5201,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,3,1,1
5202,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,3,1,10
5203,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,3,1,2
5204,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,3,1,3
5205,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,3,1,4
5206,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,3,1,5
5207,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,3,1,6
5208,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,3,1,7
5209,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,3,1,8
5210,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,3,1,9
5211,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,3,10,1
5212,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,3,10,10
5213,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,3,10,2
5214,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,3,10,3
5215,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,3,10,4
5216,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,3,10,5
5217,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,3,10,6
5218,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,3,10,7
5219,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,3,10,8
5220,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,3,10,9
5221,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,3,2,1
5222,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,3,2,10
5223,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,3,2,2
5224,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,3,2,3
5225,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,3,2,4
5226,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,3,2,5
5227,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,3,2,6
5228,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,3,2,7
5229,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,3,2,8
5230,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,3,2,9
5231,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,3,3,1
5232,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,3,3,10
5233,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,3,3,2
5234,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,3,3,3
5235,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,3,3,4
5236,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,3,3,5
5237,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,3,3,6
5238,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,3,3,7
5239,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,3,3,8
5240,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,3,3,9
5241,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,3,4,1
5242,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,3,4,10
5243,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,3,4,2
5244,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,3,4,3
5245,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,3,4,4
5246,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,3,4,5
5247,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,3,4,6
5248,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,3,4,7
5249,"2024-04-07 14:32:49.824 +00:00","2024-04-07 14:32:49.824 +00:00",10,6,3,3,4,8
